Review #,Brand,Variety,Style,Country,Stars,Top Ten
1055.0,A-Sha Dry Noodle,Dry Noodle QQ Thin Noodle - BBQ Sauce,Pack,Taiwan,5.0,
1054.0,A-Sha Dry Noodle,No. 10 Mandarin Noodle - Black Pepper Sauce,Pack,Taiwan,3.75,
1053.0,A-Sha Dry Noodle,Dry Noodle Tainan Noodle - Sesame Sauce,Pack,Taiwan,4.0,
1052.0,A-Sha Dry Noodle,Dry Noodle Hakka Noodle - Chili Sauce,Pack,Taiwan,4.25,
1051.0,Maruchan,Seimen Japanese Instant Ramen Noodles Soy Sauce Taste,Pack,Japan,3.75,
1050.0,Knorr,Japanese Pork Bone Flavour Quick Serve Macaroni,Pack,Hong Kong,3.0,
1049.0,Mr. Noodles,Bowl Beef Simulated Flavor,Bowl,Canada,2.0,
1048.0,Ottogi,Cheese Bokki,Cup,South Korea,3.5,
1047.0,New Touch,Yakisoba Noodle,Tray,Japan,4.0,
1046.0,Myojo,Stir Fry Noodles Japanese Style Noodles With Sauce,Pack,USA,4.0,
1045.0,Nissin,Chow Mein Chicken,Tray,USA,3.5,
1044.0,Nongshim,Shin Ramyun Noodle Spicy Mushroom,Bowl,China,3.25,
1043.0,Chewy,Rice Vermicelli Satay Chicken,Pack,China,3.0,
1042.0,Nongshim,Potato Pork Ramyun,Pack,China,5.0,
1041.0,Ko-Lee,Instant Noodles Super Chow Mein,Pack,UK,4.0,
1040.0,Western Family,Instant Noodles Vegetable Flavour,Pack,Canada,1.0,
1039.0,Maruchan,Bowl Hot & Spicy Shrimp Flavor Ramen Noodles With Vegetables,Bowl,USA,4.25,
1038.0,Itomen,Chanponmen,Pack,Japan,4.25,
1037.0,Emart,Dare You Habanero Jjamppong,Pack,South Korea,4.0,
1036.0,Golden Wheat,Korean Style Spicy Shrimp Noodle Soup,Bowl,China,3.5,
1035.0,Wei Lih,Spicy Sichuan Flavor Instant Noodle,Bowl,Taiwan,3.5,
1034.0,Western Family,Instant Noodles In A Cup Spicy Chicken,Cup,Canada,2.25,
1033.0,Nissin,King Cup Noodle BBQ Chicken & Onion,Cup,Japan,3.75,
1032.0,Mama,Authentic Thai Cuisine Pad Thai,Pack,Thailand,4.0,
1031.0,HoMyeonDang,Premium Noodle House Don Ramyun,Pack,South Korea,4.0,
1030.0,Samyang Foods,60 Ingredients Assorted Vegetable SK Version,Pack,South Korea,3.75,
1029.0,Samyang Foods,Nagasaki Crab Jjampong,Pack,South Korea,5.0,
1028.0,Samyang Foods,Buldalk Bokkeummyeon (Hot Fried Chicken Ramyun),Pack,South Korea,4.0,
1027.0,Samyang Foods,Yukgaejang Beef Ramyun,Bowl,South Korea,4.0,
1026.0,Samyang Foods,Bajirak Kalgugsu,Pack,South Korea,3.75,
1025.0,Samyang Foods,Hot Chacharoni,Pack,South Korea,3.75,
1024.0,HoMyeonDang,Premium Noodle House Tofu Fried Noodle,Pack,South Korea,3.5,
1023.0,Samyang Foods,Samyang Ramyun,Pack,South Korea,4.5,
1022.0,HoMyeonDang,Premuim Noodle House Crab Jjampong,Pack,South Korea,5.0,
1021.0,Samyang Foods,Beef Flavor Ramyun (SK Version),Pack,South Korea,4.25,
1020.0,Samyang Foods,Nagasaki Jjampong,Bowl,South Korea,4.75,
1019.0,Samyang Foods,Kimchi Ramyun (SK Version),Pack,South Korea,4.0,
1018.0,Samyang Foods,Ganjjampong,Pack,South Korea,4.25,
1017.0,Samyang Foods,Sutah (SK Version),Pack,South Korea,3.75,
1016.0,Nissin,Big Cup Noodles Habanero Lime Chicken Flavor Ramen Noodle Soup,Cup,USA,3.5,
1015.0,Tradition,Oriental Style Ramen Noodle Soup,Pack,USA,2.75,
1014.0,Nissin,King Spa Oh Peperoncino Spaghetti (日清生タイプSpa王 ペペロンチーノ),Bowl,Japan,4.25,
1013.0,Vina Acecook,Oh! Ricey Hủ Tiếu Sườn Heo (Pork Spareribs Flavour),Pack,Vietnam,3.5,
1012.0,Unox,Good Noodles Oosterse Kip (Oriental Chicken),Pack,Holland,3.5,
1011.0,Maruchan,Bowl Hot & Spicy Chicken Flavor Ramen Noodles With Vegetables,Bowl,USA,4.0,
1010.0,Golden Wheat,Korean Style Spicy Beef Noodle Soup,Bowl,China,3.75,
1009.0,Western Family,Instant Noodles In A Cup Oriental,Cup,Canada,2.0,
1008.0,Ottogi,Sesame Flavor Noodle Bowl,Bowl,South Korea,3.5,
1007.0,Nissin,Demae Ramen Sesame Oil Flavour Noodles With Soup Base,Bowl,Hong Kong,4.5,
1006.0,Amino,Barszcz czerwony (Borscht),Pack,Poland,4.0,
1005.0,Four Seas,Chicken Flavour,Bowl,China,2.75,
1004.0,Wai Wai,Artificial Pork Flavour,Pack,Thailand,3.0,
1003.0,Nissin,Chow Mein Spicy Teriyaki Beef,Tray,USA,4.5,
1002.0,Mr. Noodles,Bowl Spicy Chicken Simulated Flavour,Bowl,Canada,2.0,
1001.0,Paldo,ДОШИРАК (Dosirac) Beef Flavor,Pack,South Korea,3.5,
1000.0,Maruchan,Yakisoba Beef Taco Flavor,Tray,USA,4.25,
999.0,Pot Noodle,Tony's Doner Kebab,Cup,UK,1.5,
998.0,Nongshim,Shin Ramyun Black Spicy Beef,Cup,South Korea,4.5,
997.0,Sakurai Foods,Miso Stew Instant Udon (Winter),Pack,Japan,4.25,
996.0,Maruchan,Bowl Chicken Flavor,Bowl,USA,4.0,
995.0,Ko-Lee,Instant Noodles Beef,Pack,UK,3.0,
994.0,Wai Wai,Tom Yum Shrimp Flavour,Pack,Thailand,3.25,
993.0,Unox,Sate,Pack,Holland,3.5,
992.0,Prima Taste,Singapore Laksa La Mian,Pack,Singapore,5.0,2013 #1
991.0,Prima Taste,Singapore Curry La Mian,Pack,Singapore,5.0,2013 #2
990.0,Nissin,Pan Asian Kitchen Spicy Pad Thai,Tray,USA,2.75,
989.0,GS25,Gonghwachun Jjamppong,Pack,South Korea,4.0,
988.0,Amino,Ogorkowa,Pack,Poland,3.25,
987.0,Trident,Singapore Soft Noodles,Pack,Australia,2.75,
986.0,Paldo,Jong-Gah-Jip Kimchi Ramen,Pack,South Korea,4.0,
985.0,Ko-Lee,Go Noodles Thai Hot & Spicy Tom Yum,Cup,UK,1.0,
984.0,Sun Noodle,Ramen Shoyu Flavor,Tray,USA,5.0,
983.0,Sun Noodle,Tantanmen Spicy Sesame (Mild),Tray,USA,3.75,
982.0,Sun Noodle,Ramen Miso Flavor,Tray,USA,5.0,
981.0,S&S,Saimin,Pack,USA,4.0,
980.0,Sun Noodle,Cold Ramen Soy Sauce Vinaigrette,Tray,USA,4.0,
979.0,Sun Noodle,Nama Soba Buckwheat Noodle,Tray,USA,4.0,
978.0,Sun Noodle,Ramen Pork Flavor,Tray,USA,5.0,
977.0,Sun Noodle,Yakisoba,Pack,USA,4.5,
976.0,Nissin,Donbei Tensoba,Bowl,Japan,4.0,
975.0,Ottogi,Spaghetti Ramen,Bowl,South Korea,4.5,
974.0,Pot Noodle,Chilli Beef Flavour,Cup,UK,2.25,
973.0,Annie Chun's,Ramen House Spicy Chicken Ramen,Pack,USA,4.0,
972.0,Springlife,Spinach With Organic Noodles,Pack,China,3.0,
971.0,Annie Chun's,Soup Bowl Chinese Chicken,Bowl,USA,4.25,
970.0,Annie Chun's,Noodle Express Spicy Szechuan,Tray,USA,2.0,
969.0,Annie Chun's,Soup Bowl Vietnamese Pho,Bowl,USA,4.0,
968.0,Annie Chun's,Noodle Express Teriyaki,Tray,USA,3.0,
967.0,Annie Chun's,Soup Bowl South Korean Kimchi,Bowl,USA,4.5,
966.0,Annie Chun's,Ramen House Spring Vegetable Ramen,Pack,USA,4.0,
965.0,Annie Chun's,Noodle Express Chinese Chow Mein,Tray,USA,3.75,
964.0,Nissin,Raoh Backfat Rich Soy Sauce Flavor,Bowl,Japan,5.0,
963.0,Pot Noodle,Mr. Chu’s Golden Noodle No. 7 Sticky Rib,Cup,UK,3.25,
962.0,Nongshim,Bowl Noodle Soup Spicy Seafood Flavor (New Version),Bowl,USA,4.25,
961.0,Trident,Chow Mein Soft Noodles,Pack,Australia,2.75,
960.0,Nissin,Bowl Noodles Hot & Spicy Super Picante,Bowl,USA,3.25,
959.0,Sakurai Foods,ARCHE Naturküche Ramen Mit Ingwer,Pack,Japan,3.25,
958.0,Sakurai Foods,Soy Sauce Ramen,Bowl,Japan,4.25,
957.0,Sakurai Foods,100% Vegetarian Soy Sauce Flavor,Pack,Japan,4.25,
956.0,Sakurai Foods,Sesame Noodles,Pack,Japan,5.0,
955.0,Sakurai Foods,Miso Ramen,Bowl,Japan,4.0,
954.0,Sakurai Foods,ARCHE Naturküche Japanische Nudelsuppe,Pack,Japan,3.25,
953.0,Sakurai Foods,Soy Sauce Ramen,Pack,Japan,4.75,
952.0,Pot Noodle,Sweet & Spicy,Cup,UK,3.5,
951.0,Vifon,Pomidorowa (Mild Tomato),Pack,Poland,4.0,
950.0,Ottogi,Kiss Myon,Cup,South Korea,3.75,
949.0,Ko-Lee,Instant Noodles Chicken ,Pack,UK,3.5,
948.0,Trident,Hot & Spicy 2 Minute Noodles,Pack,Australia,3.5,
947.0,Maruchan,Yakisoba Jalapeno Cheddar,Tray,USA,4.0,
946.0,Right Foods,Dr. McDougall's Vegan Chicken Ramen,Cup,USA,1.75,
945.0,Pot Noodle,Jamaican Jerk!,Cup,UK,2.75,
944.0,Wai Wai,Oriental Style Instant Noodles (Dry method),Pack,Thailand,3.0,
943.0,Amino,Zurek,Pack,Poland,3.25,
942.0,Kamfen,E-men Lobster Soup,Pack,China,3.25,
941.0,Ko-Lee,Go Noodles Chicken Special,Pack,UK,3.75,
940.0,Wai Wai,Sour Soup Flavor,Pack,Thailand,3.5,
939.0,Pot Noodle,Sweet & Sour,Cup,UK,3.75,
938.0,Maruchan,Yakisoba Four Cheese,Tray,USA,3.75,
937.0,Mama,Shrimp (TOM YUM),Pack,Thailand,3.75,
936.0,Yamachan,Mild Tonkotsu,Pack,USA,5.0,
935.0,Maruchan,Beef,Cup,USA,3.5,
934.0,Nongshim,Jinjja Jinjja Flamin' Hot & Nutty,Pack,USA,5.0,2013 #4
933.0,Paldo,Kokomen Spicy Chicken,Cup,South Korea,4.5,
932.0,Paldo,Namja Ramen (USA version),Pack,South Korea,5.0,
931.0,Kamfen,dried Mix Noodles Soya Bean Paste,Tray,China,3.75,
930.0,Maruchan,35% Less Sodium Beef,Cup,USA,3.5,
929.0,Vina Acecook,Good Artificial Minced Pork Bean Vermicelli,Pack,Vietnam,3.75,
928.0,Kamfen,Dried Mix Noodles Artificial Spicy Pork,Tray,China,4.0,
927.0,Paldo,Kokomen Spicy Chicken,Bowl,South Korea,4.75,
926.0,Ibumie,VegeMee Vegetarian Flavour,Pack,Malaysia,2.75,
925.0,Emart,Dare You! Habanero Ramen,Pack,South Korea,3.75,
924.0,Maruchan,35% Less Sodium Chicken,Pack,USA,3.75,
923.0,Ibumie,LadMee Hot Pepper,Pack,Malaysia,3.5,
922.0,Sunlee,Shitake Mushroom Vernicalli,Bowl,Thailand,1.25,
921.0,Ottogi,Jjajang Bokki,Bowl,South Korea,3.5,
920.0,Shirakiku,Hot & Spicy Udon,Pack,USA,3.0,
919.0,Maruchan,35% Less Sodium Beef,Pack,USA,3.5,
918.0,Nongshim,Tempura Udon Flavor Cup Ramyun,Cup,South Korea,4.5,
917.0,Vina Acecook,Good Chicken Abalone Bean Vermicelli,Pack,Vietnam,3.25,
916.0,Goku Uma,Seafood Flavor Japanese Noodles,Bowl,Japan,4.25,
915.0,Wai Wai,Casserole Beef Flavour,Pack,Thailand,3.5,
914.0,Nissin,Ramen Shop Sapporo Miso,Pack,Japan,4.0,
913.0,Nongshim,Spicy Shrimp Cup Ramyun,Cup,South Korea,4.25,
912.0,Maruchan,Instant Lunch Shrimp,Cup,USA,3.75,
911.0,Nissin,Top Ramen Cucharealo Habanero Shrimp,Pack,USA,3.75,
910.0,Paldo,Namja Ramyun,Bowl,South Korea,4.25,"
"
909.0,Indomie,Kriuuk Bawang,Pack,Indonesia,4.25,
908.0,Sapporo Ichiban,Original Flavor,Cup,USA,3.5,
907.0,Nongshim,Neoguri Spicy Seafood,Cup,South Korea,4.0,
906.0,Daddy,Kari 365 Curry Flavour,Pack,Malaysia,5.0,
905.0,Tradition,Vegetable Instant Noodle soup,Cup,USA,3.25,
904.0,Myojo,Ippei-chan Yomise-No Yakisoba Oriental,Tray,Japan,4.75,
903.0,Han's South Korea,Rice Noodle With Seafood Flavored Soup,Tray,South Korea,3.5,
902.0,Sunlee,Pho Bo Beef Flavour Rice Stick,Bowl,Thailand,3.25,
901.0,Sarimi,Rasa Ayam Bawang,Pack,Indonesia,3.5,
900.0,Maruchan,Instant Lunch Chicken,Cup,USA,3.5,
899.0,FMF,Chow Tomato ,Pack,Fiji,4.25,
898.0,Long Kow,Crystal Noodles Savory Shoyu,Cup,China,1.5,
897.0,FMF,Chow Masala,Pack,Fiji,4.0,
896.0,Vina Acecook,Good Tomyum Kung Bean Vermicelli,Pack,Vietnam,3.5,
895.0,SuperMi,Sedaaap Mi Goreng,Pack,Indonesia,5.0,
894.0,Han's South Korea,Rice Noodle With Kimchi Flavored Soup,Tray,South Korea,3.0,
893.0,Paldo,Bowl Noodle Shrimp Flavor,Bowl,South Korea,3.25,
892.0,ABC,Selera Pedas Hot Tomato Soup Flavor,Pack,Indonesia,4.5,
891.0,Vina Acecook,Hao Hao Mushroom,Pack,Vietnam,2.75,
890.0,Unif / Tung-I,Mushroom Flavor Ramen Noodles,Pack,Vietnam,3.5,
889.0,Yamachan,Rich Shoyu Ramen,Pack,USA,4.0,
888.0,Yamachan,Nagasaki Sara Udon Chicken ,Pack,USA,4.25,
887.0,Yamachan,Cold Noodles With Lemon Soy Dressing,Pack,USA,4.0,
886.0,Yamachan,Tonkotsu-Shoyu Rich Pork Flavor Ramen,Pack,USA,4.75,
885.0,Yamachan,Miso Ramen Rich Sapporo Miso,Pack,USA,5.0,
884.0,Yamachan,Miso Ramen - Mild,Pack,USA,4.0,
883.0,Yamachan,Shio Ramen Seafood Mild,Pack,USA,4.5,
882.0,SuperMi,GoBang,Pack,Indonesia,5.0,
881.0,Han's South Korea,Rice Noodle With Hot & Spicy,Tray,South Korea,3.25,
880.0,Golden Wheat,South Korean Style Seafood,Cup,China,2.75,
879.0,Song Hak,Rice Topokki,Bowl,South Korea,5.0,
878.0,Nissin,Top Ramen Short Cuts Lime Chili,Pack,USA,3.75,
877.0,Nongshim,Shin Bowl (New),Bowl,USA,4.25,
876.0,Sarimi,Soto Koya Pedasss,Pack,Indonesia,3.25,
875.0,Sunlee,Artificial Chicken Rice Vermicelli,Bowl,Thailand,2.5,
874.0,Fuji Mengyo,Nabeyaki Udon,Bowl,Japan,3.5,
873.0,Vifon,Viet Rice Noodles Chicken,Pack,Vietnam,3.5,
872.0,Nongshim,Chapagetti,Bowl,USA,5.0,
871.0,Dragonfly,Artificial Hot & Sour Shrimp,Pack,China,4.0,
870.0,SuperMi,Mi Keriting Rasa Ayam Bawang,Pack,Indonesia,3.75,
869.0,Vina Acecook,Good Chicken Bean Vermicelli,Pack,Vietnam,3.25,
868.0,CJ CheilJedang,Katsuobushi Udon,Bowl,South Korea,3.75,
867.0,Indomie,Rasa Coto Makassar,Pack,Indonesia,4.0,
866.0,Master Kong,Mianba,Pack,China,4.0,
865.0,Little Cook,Stewed Duck,Cup,Thailand,3.0,
864.0,Unif / Tung-I,Chinese Spices Tong Tsai Bean Vermicelli,Pack,Taiwan,3.5,
863.0,Indomie,Special Fried Curly Noodle (Local),Pack,Indonesia,5.0,
862.0,Nissin,Top Ramen Short Cuts Roast Chicken,Pack,USA,4.25,
861.0,Vina Acecook,Hao Hao Mi Chay Vegetarian,Pack,Vietnam,3.25,
860.0,Baijia,Artificial Pickled Cabbage Fish,Pack,China,2.75,
859.0,Tradition,Imitation Chicken Vegetarian,Cup,USA,3.75,
858.0,Indomie,Rasa Mi Cakalang,Pack,Indonesia,4.5,
857.0,Sempio,Seafood Vermicelli Anchovy,Bowl,South Korea,4.25,
856.0,Little Cook,Mushroom Vegetarian,Bowl,Thailand,4.75,
855.0,Vina Acecook,Bestcook Hot & Sour Shrimp,Bowl,Vietnam,4.25,
854.0,Long Kow,Crystal Noodles Hot & Sour,Bowl,China,3.5,
853.0,Dongwon,RaUdong Unfried Noodle With Kimchi,Bowl,South Korea,4.5,
852.0,SuperMi,Sedaaap Mi Kuah Rasa Kari Ayam,Pack,Indonesia,4.0,
851.0,Dragonfly,Artificial Pork Ribs,Bowl,China,3.5,
850.0,Nissin,Top Ramen Short Cuts Chicken,Pack,USA,4.0,
849.0,Nissin,Top Ramen Cucharealo Tomato Chicken,Pack,USA,3.5,
848.0,Golden Wheat,South Korean Style Spicy Pork,Cup,China,3.5,
847.0,Itomen,Sansai Soba Edible Wld Plant,Bowl,Japan,3.25,
846.0,Vifon,Mi Kim Chee,Pack,Vietnam,3.75,
845.0,Nongshim,Doong Ji Cold Noodle Chilled Broth,Pack,South Korea,4.25,
844.0,Maggi,2 Minute Noodles Perencah Asam Laksa,Pack,Malaysia,4.0,
843.0,Nissin,Top Ramen Short Cuts Beef,Pack,USA,3.5,
842.0,JML,Artificial Stew Beef,Bowl,China,3.75,
841.0,Nongshim,Chapagetti (South Korean),Pack,South Korea,4.0,
840.0,Chewy,Stir Rice Vermicelli Singaporean Laksa,Tray,China,3.75,
839.0,CJ CheilJedang,Mild Bean Curd Stew,Cup,South Korea,2.0,
838.0,Sarimi,Soto Koya Gurih,Pack,Indonesia,4.0,
837.0,Nissin,Top Ramen Cucharealo Picante Chicken,Pack,USA,4.5,
836.0,Binh Tay,Mi Chay Vegetarian,Pack,Vietnam,3.5,
835.0,Mr. Noodles,Shrimp,Pack,Canada,2.5,
834.0,Indomie,Mi Goreng Kriuuk Pedas,Pack,Indonesia,3.75,
833.0,Wai Wai,Vegetarian,Pack,Thailand,3.5,
832.0,Dragonfly,Mee Goreng Dry Ramen Noodles,Pack,China,3.75,
831.0,Vifon,Instant Porridge Chicken,Pack,Vietnam,3.25,
830.0,Seven-Eleven,Seven & I Shoyu,Cup,Japan,4.5,
829.0,Paldo,Kko Kko Myun King Cup,Bowl,South Korea,4.75,
828.0,Paldo,Seolleongtangmyeon,Pack,South Korea,3.5,
827.0,Paldo,Rabokki,Pack,South Korea,4.75,
826.0,Paldo,Namja,Pack,South Korea,5.0,
825.0,Paldo,Shoyu,Cup,Japan,3.25,
824.0,Paldo,Bibim Men Cucumber,Pack,South Korea,5.0,
823.0,Paldo,Kokomen Spicy Chicken,Pack,South Korea,5.0,2013 #9
822.0,Paldo,Speed King Bowl (Prototype),Bowl,South Korea,3.5,
821.0,Master Kong,Potatoes & Stewed Beef,Pack,China,5.0,
820.0,Sunlee,Tom Yum Shrimp Rice Stick,Bowl,Thailand,3.75,
819.0,Maruchan,Tempura Soba,Pack,Japan,4.0,
818.0,SuperMi,Sedaaap Mi Kuah Rasa Soto,Pack,Indonesia,4.0,
817.0,Souper,Bowl Ramen Shrimp,Bowl,Taiwan,3.75,
816.0,Vina Acecook,Oh! Ricey Phnom Penh Rice Noodle,Pack,Vietnam,3.75,
815.0,Chencun,Stewde Chicken Of Mushroom,Cup,China,3.25,
814.0,Indomie,Beef,Pack,Indonesia,3.5,
813.0,Mr. Noodles,Spicy Chicken,Pack,Canada,2.0,
812.0,Master Kong,Spicy Beef,Pack,China,3.75,
811.0,Mr. Noodles,Vegetable,Pack,Canada,1.75,
810.0,ABC,Selera Pedas Mi Goreng Hot Chicken Lemon,Pack,Indonesia,4.25,
809.0,Nongshim,Neoguri Mild (South Korea),Pack,South Korea,4.0,
808.0,Kim's Bowl,Vegetarian Tom Yum,Bowl,Thailand,3.5,
807.0,SuperMi,Super Rasa Ayam Bawang,Pack,Indonesia,4.0,
806.0,Ohsung,Hot Spicy Bowl With Soy Peptide,Bowl,South Korea,3.5,
805.0,Acecook,Super Big Ramen Soy Sauce,Bowl,Japan,1.25,
804.0,Little Cook,Abalone Chicken,Cup,Thailand,1.75,
803.0,Master Kong,Premium Taste Roasted Beef,Bowl,China,4.0,
802.0,Sarimi,Isi 2 Mi Goreng Rasa Ayam Kecap,Pack,Indonesia,4.5,
801.0,Gau Do,Hot Sour Shrimp,Pack,Vietnam,3.75,
800.0,Mr. Noodles,Chicken,Pack,Canada,3.0,
799.0,Nongshim,Bowl Noodle Savory Chicken (New),Bowl,USA,4.25,
798.0,Golden Wheat,South Korean Style Pork,Cup,China,3.0,
797.0,Golden Mie,Vegetable,Pack,Dubai,3.75,
796.0,Vina Acecook,Kingcook Vegetable,Pack,Vietnam,3.0,
795.0,Master Kong,Red Oil Dan Dan,Tray,China,2.75,
794.0,Sarimi,Soto Koya Jeruk Nipis,Pack,Indonesia,4.75,
793.0,Mr. Noodles,Spicy Beef,Pack,Canada,1.75,
792.0,Nongshim,Bowl Noodle Spicy Chicken (New),Bowl,USA,4.5,
791.0,Acecook,Super Big Ramen Tonkotsu,Bowl,Japan,1.0,
790.0,GreeNoodle,Shiitake & Soy Sauce,Pack,Thailand,1.5,
789.0,SuperMi,GoKar,Pack,Indonesia,4.0,
788.0,Uni-President,100 Beef With Sauerkraut,Pack,Taiwan,4.75,
787.0,Emart,Ramen E Ramen White Broth,Pack,South Korea,5.0,
786.0,Mr. Noodles,Beef,Pack,Canada,3.0,
785.0,Sarimi,Isi 2 Rasa Soto,Pack,Indonesia,3.5,
784.0,Hankow,Cai Lin Ji Dry Noodles,Tray,China,3.25,
783.0,Nissin,Cup Noodles Salsa Picante Chicken,Cup,USA,3.0,
782.0,Nongshim,Bowl Noodle Savory Shrimp (New),Bowl,USA,3.25,
781.0,Vina Acecook,Kingcook Beef,Pack,Vietnam,3.0,
780.0,Ottogi,Jin Ramen (Mild) (Import),Pack,South Korea,3.5,
779.0,Indomie,Mi Goreng Kriuuk Ayam,Pack,Indonesia,3.75,
778.0,Mamee,Express Cup Curry,Cup,Malaysia,2.5,
777.0,Mr. Noodles,Oriental,Pack,Canada,2.75,
776.0,Sarimi,Isi 2 Rasa Kari spesial,Pack,Indonesia,3.75,
775.0,JML,Seafood,Bowl,China,3.0,
774.0,Indomie,Rasa Sup Sayuran Vegan,Pack,Indonesia,2.25,
773.0,Little Cook,TVP Stewed Pork,Bowl,Thailand,3.5,
772.0,Nongshim,Bowl Noodle Hot & Spicy Beef (New),Pack,USA,3.5,
771.0,Mi Sedaap,Mi Kuah Rasa Ayam Bawang,Pack,Indonesia,4.0,
770.0,Kailo,Chicken,Pack,Hong Kong,3.5,
769.0,Nissin,Cup Noodles Shrimp Picante Style,Cup,USA,3.25,
768.0,Fashion Foods,Oriental,Bowl,Thailand,0.25,
767.0,Fashion Foods,Mushroom Vegetarian,Bowl,Thailand,1.75,
766.0,Fashion Foods,Beef Pho,Bowl,Thailand,3.75,
765.0,Super Bihun,Kuah Rice Noodles,Pack,Indonesia,4.5,
764.0,Sempio,Seafood Noodle Cup,Bowl,South Korea,3.5,
763.0,Maggi,2 Minute Noodles Tricky Tomato,Pack,India,3.25,
762.0,Long Kow,Kimchi Pickle Bean Vermicelli,Pack,Taiwan,1.5,
761.0,Thai Kitchen,Garlic Vegetable Rice Noodle,Pack,USA,3.5,
760.0,Nissin,Big Cup Noodles Roast Chicken,Cup,USA,3.25,
759.0,Nongshim,Bowl Noodle Savory Lobster (New),Bowl,USA,3.75,
758.0,JML,Artificial Stew Pork,Bowl,China,3.25,
757.0,Indomie,Mi Goreng Vegan,Pack,Indonesia,4.25,
756.0,Daikoku,Bikkuchigekara Big Chige,Bowl,Japan,3.75,
755.0,Nongshim,Udon ,Bowl,South Korea,4.25,
754.0,Nongshim,Ansungtangmyun (US Version),Pack,USA,3.75,
753.0,Nongshim,Soba,Pack,South Korea,4.25,
752.0,Nongshim,Bowl Noodle Savory Tempura Udon,Bowl,USA,3.5,
751.0,Nongshim,Shin Ramyun Black Onion,Cup,South Korea,5.0,
750.0,Nongshim,Bowl Noodle Spicy Kimchi (New),Bowl,USA,3.75,
749.0,Sapporo Ichiban,Chow Mein (New),Pack,USA,5.0,
748.0,Hosoonyi,Naengmyeon Combo,Bowl,USA,3.75,
747.0,Nissin,Spoon-it Chicken,Pack,USA,3.5,
746.0,JML,Artificial Mushroom Chicken,Bowl,China,1.25,
745.0,Nongshim,Jinjja Jinjja,Pack,South Korea,5.0,
744.0,Payless,Instant Mami Beef,Pack,Philippines,3.25,
743.0,Mamee,Express Cup Tom Yum,Cup,Malaysia,3.75,
742.0,Golden Mie,chicken,Pack,Dubai,3.25,
741.0,Wei Lih,Good Good Eat Super Ramen Vegetable,Pack,Taiwan,2.75,
740.0,Indomie,Mi Goreng Sate (Local),Pack,Indonesia,5.0,
739.0,JML,Artificial Spicy Beef,Bowl,China,3.5,
738.0,Nissin,U.F.O. Yakiosoba,Bowl,Japan,3.75,
737.0,Gau Do,Chicken Shrimp,Pack,Vietnam,2.5,
736.0,Maruchan,Yakisoba Spicy Vegetable,Tray,USA,3.25,
735.0,Ottogi,Odongtong Myon Seafood,Bowl,South Korea,2.75,
734.0,Indomie,Mi Goreng Rasa Ayam Panggang Jumbo (Local),Pack,Indonesia,5.0,"
"
733.0,Indomie,Rasa Soto Betawi,Pack,Indonesia,4.5,
732.0,Indomie,Curly Noodle With Chicken Chilli Paddi,Pack,Indonesia,4.25,
731.0,Indomie,Rasa Mi Kocok Bandung,Pack,Indonesia,3.25,
730.0,Indomie,Rasa Soto Banjar Limau Kulit,Pack,Indonesia,5.0,
729.0,Indomie,Mi Goreng Jumbo Beef,Pack,Indonesia,5.0,
728.0,Indomie,Rasa Kari Ayam Medan,Pack,Indonesia,5.0,
727.0,Indomie,Rasa Empal Gentong,Pack,Indonesia,4.0,
726.0,Indomie,Mi Goreng Cakalang,Pack,Indonesia,4.0,
725.0,Indomie,Mi Goreng Instant Cup Noodles,Cup,Indonesia,5.0,
724.0,Indomie,Curly Noodle With Laksa Chilli,Pack,Indonesia,3.5,
723.0,Indomie,Mi Goreng Barbecue Chicken,Pack,Indonesia,5.0,
722.0,Yamamoto,Seafood Ramen,Bowl,Japan,3.5,
721.0,Nongshim,Bowl Noodle Savory Beef,Bowl,USA,4.0,
720.0,Golden Mie,Chicken Curry,Pack,Dubai,3.75,
719.0,Nissin,Spoon-it Beef,Pack,USA,3.25,
718.0,Ottogi,Kiss Myon,Pack,South Korea,3.75,
717.0,Nissin,Ramen Bowl Spicy Chicken,Bowl,USA,3.25,
716.0,Vifon,Hu Tieu Ca Stewed Fish,Bowl,Vietnam,3.75,
715.0,Indomie,Mi Goreng Rendang (Import),Pack,Indonesia,5.0,2013 #3
714.0,Pulmuone,Nature Is Delicious Spicy,Pack,South Korea,3.75,
713.0,Nissin,Spoon-it Creamy Chicken,Pack,USA,4.0,
712.0,Four Seas,Seaweed,Bowl,Hong Kong,3.25,
711.0,Nongshim,Hearty Rice Noodle Beef,Pack,South Korea,4.25,
710.0,Saigon Ve Wong,Kung Fu Mixed Foods,Bowl,Vietnam,2.75,
709.0,Nissin,Chow Mein Spicy Chicken,Tray,USA,3.25,
708.0,Wu Mu,Pork Flavor Ramen,Pack,Taiwan,2.75,
707.0,Mee Jang,Noodle Soup Spicy Beef Garlic Onion,Bowl,Thailand,3.25,
706.0,Unif,Man Han Feast Spring Onion Eel,Bowl,Taiwan,4.25,
705.0,Golden Wheat,South Korean Style Beef,Cup,China,3.5,
704.0,Nissin,Chow Mein Chinese Chicken Vegetable,Tray,USA,4.0,
703.0,Nissin,Spoon-it Rich Hearty Beef Stew,Pack,USA,3.5,
702.0,Nissin,Demae Ramen Black Garlic Oil Tonkotsu,Pack,Japan,4.5,
